AirQualityStation,date,type,area,no2,n
STA-PT03084,2020-06-11,background,urban,4.1375,24
STA-PT03084,2020-06-12,background,urban,9.81904761904762,21
STA-PT03084,2020-06-13,background,urban,12.454166666666667,24
STA-PT03084,2020-06-14,background,urban,7.05,22
STA-PT03084,2020-06-15,background,urban,8.029166666666667,24
STA-PT03084,2020-06-16,background,urban,9.276190476190477,21
STA-PT03084,2020-06-17,background,urban,6.391304347826087,23
STA-PT03084,2020-06-18,background,urban,4.552380952380952,21
STA-PT03084,2020-06-19,background,urban,5.966666666666667,21
STA-PT03084,2020-06-20,background,urban,4.6375,24
STA-PT03084,2020-06-21,background,urban,3.3791666666666664,24
STA-PT03084,2020-06-22,background,urban,7.525,24
STA-PT03084,2020-06-23,background,urban,6.8625,24
STA-PT03084,2020-06-24,background,urban,5.425,24
STA-PT03084,2020-06-25,background,urban,4.4875,24
STA-PT03084,2020-06-26,background,urban,5.55,24
STA-PT03084,2020-06-27,background,urban,3.95,24
STA-PT03084,2020-06-28,background,urban,3.3291666666666666,24
STA-PT03084,2020-06-29,background,urban,5.333333333333333,24
STA-PT03084,2020-06-30,background,urban,5.8625,24
STA-PT03084,2020-07-01,background,urban,4.516666666666667,24
STA-PT03084,2020-07-02,background,urban,5.454166666666667,24
STA-PT03084,2020-07-03,background,urban,5.130434782608695,23
STA-PT03084,2020-07-04,background,urban,6.3,24
STA-PT03084,2020-07-05,background,urban,8.045833333333333,24
STA-PT03084,2020-07-06,background,urban,10.425,24
STA-PT03084,2020-07-07,background,urban,20.275,24
STA-PT03084,2020-07-08,background,urban,6.429166666666667,24
STA-PT03084,2020-07-09,background,urban,7.183333333333334,24
STA-PT03084,2020-07-10,background,urban,5.983333333333333,24
STA-PT03084,2020-07-11,background,urban,8.154166666666667,24
STA-PT03084,2020-07-12,background,urban,12.8875,24
STA-PT03084,2020-07-13,background,urban,22.379166666666666,24
STA-PT03084,2020-07-14,background,urban,7.658333333333333,24
STA-PT03084,2020-07-15,background,urban,14.154166666666667,24
STA-PT03084,2020-07-16,background,urban,20.733333333333334,24
STA-PT03084,2020-07-17,background,urban,26.34166666666667,24
STA-PT03084,2020-07-18,background,urban,16.254166666666666,24
STA-PT03084,2020-07-19,background,urban,5.2,24
STA-PT03084,2020-07-20,background,urban,20.03333333333333,24
STA-PT03084,2020-07-21,background,urban,22.9375,24
STA-PT03084,2020-07-22,background,urban,24.15,24
STA-PT03084,2020-07-23,background,urban,14.783333333333333,24
STA-PT03084,2020-07-24,background,urban,5.8875,24
STA-PT03084,2020-07-25,background,urban,4.0625,24
STA-PT03084,2020-07-26,background,urban,3.5458333333333334,24
STA-PT03084,2020-07-27,background,urban,4.045833333333333,24
STA-PT03084,2020-07-28,background,urban,4.7,24
STA-PT03084,2020-07-29,background,urban,7.529166666666667,24
STA-PT03084,2020-07-30,background,urban,14.879166666666666,24
STA-PT03085,2019-01-01,background,urban,26.53913043478261,23
STA-PT03085,2019-01-02,background,urban,15.316666666666666,24
STA-PT03085,2019-01-03,background,urban,28.9,21
STA-PT03085,2019-01-04,background,urban,32.016666666666666,24
STA-PT03085,2019-01-05,background,urban,33.0375,24
STA-PT03085,2019-01-06,background,urban,36.94166666666667,24
STA-PT03085,2019-01-07,background,urban,49.37916666666667,24
STA-PT03085,2019-01-08,background,urban,53.0625,24
STA-PT03085,2019-01-09,background,urban,49.34166666666667,24
STA-PT03085,2019-01-10,background,urban,35.80416666666667,24
STA-PT03085,2019-01-11,background,urban,33.19166666666667,24
STA-PT03085,2019-01-12,background,urban,31.5,24
STA-PT03085,2019-01-13,background,urban,30.229166666666668,24
STA-PT03085,2019-01-14,background,urban,46.55,24
STA-PT03085,2019-01-15,background,urban,42.362500000000004,24
STA-PT03085,2019-01-16,background,urban,44.766666666666666,24
STA-PT03085,2019-01-17,background,urban,23.183333333333334,24
STA-PT03085,2019-01-18,background,urban,27.008333333333333,24
STA-PT03085,2019-01-19,background,urban,15.625,24
STA-PT03085,2019-01-20,background,urban,4.104166666666667,24
STA-PT03085,2019-01-21,background,urban,14.958333333333334,24
STA-PT03085,2019-01-22,background,urban,13.158333333333333,24
STA-PT03085,2019-01-23,background,urban,6.921739130434783,23
STA-PT03085,2019-01-24,background,urban,7.566666666666666,24
STA-PT03085,2019-01-25,background,urban,26.366666666666667,24
STA-PT03085,2019-01-26,background,urban,32.108333333333334,24
STA-PT03085,2019-01-27,background,urban,4.254166666666666,24
STA-PT03085,2019-01-28,background,urban,9.104166666666666,24
STA-PT03085,2019-01-29,background,urban,10.291666666666666,24
STA-PT03085,2019-01-30,background,urban,19.366666666666667,24
STA-PT03085,2019-01-31,background,urban,10.795,20
STA-PT03085,2019-02-01,background,urban,5.3090909090909095,22
STA-PT03085,2019-02-02,background,urban,12.1,24
STA-PT03085,2019-02-03,background,urban,18.808333333333334,24
STA-PT03085,2019-02-04,background,urban,35.925,24
STA-PT03085,2019-02-05,background,urban,39.420833333333334,24
STA-PT03085,2019-02-06,background,urban,37.71739130434783,23
STA-PT03085,2019-02-07,background,urban,25.3875,24
STA-PT03085,2019-02-08,background,urban,35.5625,24
STA-PT03085,2019-02-09,background,urban,35.275,24
STA-PT03085,2019-02-10,background,urban,12.383333333333333,24
STA-PT03085,2019-02-11,background,urban,19.6125,24
STA-PT03085,2019-02-12,background,urban,28.545833333333334,24
STA-PT03085,2019-02-13,background,urban,33.4,24
STA-PT03085,2019-02-14,background,urban,29.975,24
STA-PT03085,2019-02-15,background,urban,28.525,24
STA-PT03085,2019-02-16,background,urban,22.479166666666668,24
STA-PT03085,2019-02-17,background,urban,31.275,24
STA-PT03085,2019-02-18,background,urban,12.441666666666666,24
STA-PT03085,2019-02-19,background,urban,12.780952380952382,21
STA-PT03085,2019-02-20,background,urban,36.24166666666667,24
STA-PT03085,2019-02-21,background,urban,39.916666666666664,24
STA-PT03085,2019-02-22,background,urban,43.75833333333333,24
STA-PT03085,2019-02-23,background,urban,38.53333333333333,24
STA-PT03085,2019-02-24,background,urban,30.304166666666667,24
STA-PT03085,2019-02-25,background,urban,39.608333333333334,24
STA-PT03085,2019-02-26,background,urban,40.87916666666666,24
STA-PT03085,2019-02-27,background,urban,39.104166666666664,24
STA-PT03085,2019-02-28,background,urban,9.658333333333333,24
STA-PT03085,2019-03-01,background,urban,8.441666666666666,24
STA-PT03085,2019-03-02,background,urban,5.904166666666667,24
STA-PT03085,2019-03-03,background,urban,14.695833333333333,24
STA-PT03085,2019-03-04,background,urban,18.833333333333332,24
STA-PT03085,2019-03-05,background,urban,19.620833333333334,24
STA-PT03085,2019-03-06,background,urban,9.57391304347826,23
STA-PT03085,2019-03-07,background,urban,19.025,24
STA-PT03085,2019-03-08,background,urban,10.395833333333334,24
STA-PT03085,2019-03-09,background,urban,8.866666666666667,24
STA-PT03085,2019-03-10,background,urban,3.379166666666667,24
STA-PT03085,2019-03-11,background,urban,10.72,20
STA-PT03085,2019-03-12,background,urban,11.145833333333334,24
STA-PT03085,2019-03-13,background,urban,6.580952380952381,21
STA-PT03085,2019-03-14,background,urban,16.429166666666667,24
STA-PT03085,2019-03-15,background,urban,33.595454545454544,22
STA-PT03085,2019-03-16,background,urban,26.7,24
STA-PT03085,2019-03-17,background,urban,6.454166666666667,24
STA-PT03085,2019-03-18,background,urban,11.166666666666666,24
STA-PT03085,2019-03-19,background,urban,18.458333333333332,24
STA-PT03085,2019-03-20,background,urban,22.325,24
STA-PT03085,2019-03-21,background,urban,18.845833333333335,24
STA-PT03085,2019-03-22,background,urban,29.695833333333333,24
STA-PT03085,2019-03-23,background,urban,23.516666666666666,24
STA-PT03085,2019-03-24,background,urban,17.429166666666667,24
STA-PT03085,2019-03-25,background,urban,25.516666666666666,24
STA-PT03085,2019-03-26,background,urban,21.379166666666666,24
STA-PT03085,2019-03-27,background,urban,24.583333333333332,24
STA-PT03085,2019-03-28,background,urban,25.783333333333335,24
STA-PT03085,2019-03-29,background,urban,22.870833333333334,24
STA-PT03085,2019-03-30,background,urban,19.620833333333334,24
STA-PT03085,2019-03-31,background,urban,19.258333333333333,24
STA-PT03085,2019-04-01,background,urban,25.9375,24
STA-PT03085,2019-04-02,background,urban,20.0375,24
STA-PT03085,2019-04-03,background,urban,11.5875,24
STA-PT03085,2019-04-04,background,urban,18.7875,24
STA-PT03085,2019-04-05,background,urban,12.916666666666666,24
STA-PT03085,2019-04-06,background,urban,10.625,24
STA-PT03085,2019-04-07,background,urban,8.575,24
STA-PT03085,2019-04-08,background,urban,16.754166666666666,24
STA-PT03085,2019-04-09,background,urban,10.25,24
STA-PT03085,2019-04-10,background,urban,10.758333333333333,24
STA-PT03085,2019-04-11,background,urban,9.679166666666667,24
STA-PT03085,2019-04-12,background,urban,8.683333333333334,24
STA-PT03085,2019-04-13,background,urban,20.1875,24
STA-PT03085,2019-04-14,background,urban,11.725,24
STA-PT03085,2019-04-15,background,urban,17.5875,24
STA-PT03085,2019-04-16,background,urban,22.125,24
STA-PT03085,2019-04-17,background,urban,18.133333333333333,24
STA-PT03085,2019-04-18,background,urban,14.566666666666666,24
STA-PT03085,2019-04-19,background,urban,13.316666666666666,24
STA-PT03085,2019-04-20,background,urban,8.825,24
STA-PT03085,2019-04-21,background,urban,11.5375,24
STA-PT03085,2019-04-22,background,urban,9.408333333333333,24
STA-PT03085,2019-04-23,background,urban,11.808333333333334,24
STA-PT03085,2019-04-24,background,urban,10.747826086956522,23
STA-PT03085,2019-04-25,background,urban,4.279166666666667,24
STA-PT03085,2019-04-26,background,urban,11.808333333333334,24
STA-PT03085,2019-04-27,background,urban,7.2375,24
STA-PT03085,2019-04-28,background,urban,7.2375,24
STA-PT03085,2019-04-29,background,urban,9.879166666666666,24
STA-PT03085,2019-04-30,background,urban,7.454545454545454,22
STA-PT03085,2019-05-01,background,urban,3.029166666666667,24
STA-PT03085,2019-05-02,background,urban,10.1,24
STA-PT03085,2019-05-03,background,urban,15.295833333333334,24
STA-PT03085,2019-05-04,background,urban,8.283333333333333,24
STA-PT03085,2019-05-05,background,urban,6.304166666666666,24
STA-PT03085,2019-05-06,background,urban,10.666666666666666,24
STA-PT03085,2019-05-07,background,urban,14.070833333333333,24
STA-PT03085,2019-05-08,background,urban,12.7875,24
STA-PT03085,2019-05-09,background,urban,15.573913043478262,23
STA-PT03085,2019-05-10,background,urban,9.029166666666667,24
STA-PT03085,2019-05-11,background,urban,7.304166666666666,24
STA-PT03085,2019-05-12,background,urban,11.020833333333334,24
STA-PT03085,2019-05-13,background,urban,18.916666666666668,24
STA-PT03085,2019-05-14,background,urban,19.0875,24
STA-PT03085,2019-05-15,background,urban,9.408333333333333,24
STA-PT03085,2019-05-16,background,urban,5.9875,24
STA-PT03085,2019-05-17,background,urban,8.008333333333333,24
STA-PT03085,2019-05-18,background,urban,6.4625,24
STA-PT03085,2019-05-19,background,urban,6.516666666666667,24
STA-PT03085,2019-05-20,background,urban,6.591666666666667,24
STA-PT03085,2019-05-21,background,urban,6.820833333333333,24
STA-PT03085,2019-05-22,background,urban,6.608333333333333,24
STA-PT03085,2019-05-23,background,urban,5.941666666666666,24
STA-PT03085,2019-05-24,background,urban,6.2375,24
STA-PT03085,2019-05-25,background,urban,6.866666666666666,24
STA-PT03085,2019-05-26,background,urban,4.566666666666666,24
STA-PT03085,2019-05-27,background,urban,4.225,24
STA-PT03085,2019-05-28,background,urban,8.041666666666666,24
STA-PT03085,2019-05-29,background,urban,11.579166666666667,24
STA-PT03085,2019-05-30,background,urban,14.208333333333334,24
STA-PT03085,2019-05-31,background,urban,20.15,24
STA-PT03085,2019-06-01,background,urban,18.554166666666667,24
STA-PT03085,2019-06-02,background,urban,6.579166666666667,24
STA-PT03085,2019-06-03,background,urban,6.2125,24
STA-PT03085,2019-06-04,background,urban,7.65,24
STA-PT03085,2019-06-05,background,urban,7.233333333333333,24
STA-PT03085,2019-06-06,background,urban,14.075000000000001,24
STA-PT03085,2019-06-07,background,urban,13.483333333333334,24
STA-PT03085,2019-06-08,background,urban,5.0375,24
STA-PT03085,2019-06-09,background,urban,8.720833333333333,24
STA-PT03085,2019-06-10,background,urban,2.8583333333333334,24
STA-PT03085,2019-06-11,background,urban,5.639130434782609,23
STA-PT03085,2019-06-12,background,urban,5.379166666666666,24
STA-PT03085,2019-06-13,background,urban,7.5125,24
STA-PT03085,2019-06-14,background,urban,10.6125,24
STA-PT03085,2019-06-15,background,urban,9.720833333333333,24
STA-PT03085,2019-06-16,background,urban,2.4625,24
STA-PT03085,2019-06-17,background,urban,14.3875,24
STA-PT03085,2019-06-18,background,urban,10.183333333333334,24
STA-PT03085,2019-06-19,background,urban,9.266666666666666,24
STA-PT03085,2019-06-20,background,urban,4.291666666666667,24
STA-PT03085,2019-06-21,background,urban,5.304166666666666,24
STA-PT03085,2019-06-22,background,urban,7.808333333333334,24
STA-PT03085,2019-06-23,background,urban,6.816666666666666,24
STA-PT03085,2019-06-24,background,urban,14.991666666666667,24
STA-PT03085,2019-06-25,background,urban,14.545833333333334,24
STA-PT03085,2019-06-26,background,urban,11.675,24
STA-PT03085,2019-06-27,background,urban,12.525,24
STA-PT03085,2019-06-28,background,urban,6.370833333333334,24
STA-PT03085,2019-06-29,background,urban,3.9833333333333334,24
STA-PT03085,2019-06-30,background,urban,2.3375,24
STA-PT03085,2019-07-01,background,urban,4.391666666666667,24
STA-PT03085,2019-07-02,background,urban,4.983333333333333,24
STA-PT03085,2019-07-03,background,urban,8.795833333333333,24
STA-PT03085,2019-07-04,background,urban,14.534782608695652,23
STA-PT03085,2019-07-05,background,urban,16.4625,24
STA-PT03085,2019-07-06,background,urban,12.441666666666666,24
STA-PT03085,2019-07-07,background,urban,6.133333333333334,24
STA-PT03085,2019-07-08,background,urban,7.308333333333334,24
STA-PT03085,2019-07-09,background,urban,8.195833333333333,24
STA-PT03085,2019-07-10,background,urban,11.008333333333333,24
STA-PT03085,2019-07-11,background,urban,16.345833333333335,24
STA-PT03085,2019-07-12,background,urban,21.7875,24
STA-PT03085,2019-07-13,background,urban,8.708333333333334,24
STA-PT03085,2019-07-14,background,urban,4.275,24
STA-PT03085,2019-07-15,background,urban,5.495833333333334,24
STA-PT03085,2019-07-16,background,urban,5.533333333333333,24
STA-PT03085,2019-07-17,background,urban,5.395833333333333,24
STA-PT03085,2019-07-18,background,urban,6.608333333333333,24
STA-PT03085,2019-07-19,background,urban,5.729166666666667,24
STA-PT03085,2019-07-20,background,urban,4.104166666666667,24
STA-PT03085,2019-07-21,background,urban,4.1125,24
STA-PT03085,2019-07-22,background,urban,7.508333333333333,24
STA-PT03085,2019-07-23,background,urban,6.808333333333334,24
STA-PT03085,2019-07-24,background,urban,7.55,24
STA-PT03085,2019-07-25,background,urban,6.45,24
STA-PT03085,2019-07-26,background,urban,5.991666666666666,24
STA-PT03085,2019-07-27,background,urban,7.1125,24
STA-PT03085,2019-07-28,background,urban,4.875,24
STA-PT03085,2019-07-29,background,urban,6.583333333333333,24
STA-PT03085,2019-07-30,background,urban,6.108333333333333,24
STA-PT03085,2019-07-31,background,urban,6.675,24
STA-PT03085,2019-08-01,background,urban,5.225,24
STA-PT03085,2019-08-02,background,urban,4.833333333333333,24
STA-PT03085,2019-08-03,background,urban,3.395833333333333,24
STA-PT03085,2019-08-04,background,urban,2.3833333333333333,24
STA-PT03085,2019-08-05,background,urban,4.382608695652174,23
STA-PT03085,2019-08-06,background,urban,4.941666666666666,24
STA-PT03085,2019-08-07,background,urban,10.141666666666666,24
STA-PT03085,2019-08-08,background,urban,8.866666666666667,24
STA-PT03085,2019-08-09,background,urban,8.366666666666667,24
STA-PT03085,2019-08-10,background,urban,8.158333333333333,24
STA-PT03085,2019-08-11,background,urban,4.804166666666666,24
STA-PT03085,2019-08-12,background,urban,5.029166666666667,24
STA-PT03085,2019-08-13,background,urban,6.3,24
STA-PT03085,2019-08-14,background,urban,5.529166666666667,24
STA-PT03085,2019-08-15,background,urban,3.5375,24
STA-PT03085,2019-08-16,background,urban,4.3125,24
STA-PT03085,2019-08-17,background,urban,2.9,24
STA-PT03085,2019-08-18,background,urban,3.625,24
STA-PT03085,2019-08-19,background,urban,4.645833333333333,24
STA-PT03085,2019-08-20,background,urban,6.3374999999999995,24
STA-PT03085,2019-08-21,background,urban,7.770833333333333,24
STA-PT03085,2019-08-22,background,urban,20.2875,24
STA-PT03085,2019-08-23,background,urban,14.733333333333333,24
STA-PT03085,2019-08-24,background,urban,5.129166666666666,24
STA-PT03085,2019-08-25,background,urban,2.925,24
STA-PT03085,2019-08-26,background,urban,8.879166666666666,24
STA-PT03085,2019-08-27,background,urban,6.295833333333333,24
STA-PT03085,2019-08-28,background,urban,5.9125,24
STA-PT03085,2019-08-29,background,urban,6.029166666666667,24
STA-PT03085,2019-08-30,background,urban,8.983333333333334,24
STA-PT03085,2019-08-31,background,urban,4.679166666666666,24
STA-PT03085,2019-09-01,background,urban,3.408333333333333,24
STA-PT03085,2019-09-02,background,urban,15.566666666666666,24
STA-PT03085,2019-09-03,background,urban,26.179166666666667,24
STA-PT03085,2019-09-04,background,urban,15.341666666666667,24
STA-PT03085,2019-09-05,background,urban,12.075000000000001,24
STA-PT03085,2019-09-06,background,urban,17.0625,24
STA-PT03085,2019-09-07,background,urban,14.5375,24
STA-PT03085,2019-09-08,background,urban,19.454166666666666,24
STA-PT03085,2019-09-09,background,urban,7.095833333333333,24
STA-PT03085,2019-09-10,background,urban,4.933333333333334,24
STA-PT03085,2019-09-11,background,urban,12.066666666666666,24
STA-PT03085,2019-09-12,background,urban,17.783333333333335,24
STA-PT03085,2019-09-13,background,urban,23.09583333333333,24
STA-PT03085,2019-09-14,background,urban,13.229166666666666,24
STA-PT03085,2019-09-15,background,urban,11.508333333333333,24
STA-PT03085,2019-09-16,background,urban,15.375,24
STA-PT03085,2019-09-17,background,urban,16.5875,24
STA-PT03085,2019-09-18,background,urban,9.304166666666667,24
STA-PT03085,2019-09-19,background,urban,14.066666666666666,24
STA-PT03085,2019-09-20,background,urban,22.125,24
STA-PT03085,2019-09-21,background,urban,9.945833333333333,24
STA-PT03085,2019-09-22,background,urban,15.904166666666667,24
STA-PT03085,2019-09-23,background,urban,17.204166666666666,24
STA-PT03085,2019-09-24,background,urban,19.7375,24
STA-PT03085,2019-09-25,background,urban,11.208333333333334,24
STA-PT03085,2019-09-26,background,urban,8.2,24
STA-PT03085,2019-09-27,background,urban,8.183333333333334,24
STA-PT03085,2019-09-28,background,urban,5.783333333333333,24
STA-PT03085,2019-09-29,background,urban,3.5416666666666665,24
STA-PT03085,2019-09-30,background,urban,12.245833333333334,24
STA-PT03085,2019-10-01,background,urban,11.529166666666667,24
STA-PT03085,2019-10-02,background,urban,10.645833333333334,24
STA-PT03085,2019-10-03,background,urban,12.241666666666667,24
STA-PT03085,2019-10-04,background,urban,10.258333333333333,24
STA-PT03085,2019-10-05,background,urban,6.620833333333334,24
STA-PT03085,2019-10-06,background,urban,3.1791666666666667,24
STA-PT03085,2019-10-07,background,urban,9.71304347826087,23
STA-PT03085,2019-10-08,background,urban,6.316666666666666,24
STA-PT03085,2019-10-09,background,urban,7.441666666666666,24
STA-PT03085,2019-10-10,background,urban,15.929166666666667,24
STA-PT03085,2019-10-11,background,urban,36.6125,24
STA-PT03085,2019-10-12,background,urban,25.608333333333334,24
STA-PT03085,2019-10-13,background,urban,9.0375,24
STA-PT03085,2019-10-14,background,urban,16.520833333333332,24
STA-PT03085,2019-10-15,background,urban,31.170833333333334,24
STA-PT03085,2019-10-16,background,urban,26.90833333333333,24
STA-PT03085,2019-10-17,background,urban,17.991666666666667,24
STA-PT03085,2019-10-18,background,urban,22.041666666666668,24
STA-PT03085,2019-10-19,background,urban,22,24
STA-PT03085,2019-10-20,background,urban,9.629166666666666,24
STA-PT03085,2019-10-21,background,urban,22.191666666666666,24
STA-PT03085,2019-10-22,background,urban,17.0125,24
STA-PT03085,2019-10-23,background,urban,10.633333333333333,24
STA-PT03085,2019-10-24,background,urban,38.24166666666667,24
STA-PT03085,2019-10-25,background,urban,41.983333333333334,24
STA-PT03085,2019-10-26,background,urban,36.77916666666667,24
STA-PT03085,2019-10-27,background,urban,26.575,24
STA-PT03085,2019-10-28,background,urban,34.145833333333336,24
STA-PT03085,2019-10-29,background,urban,31.433333333333334,24
STA-PT03085,2019-10-30,background,urban,27.358333333333334,24
STA-PT03085,2019-10-31,background,urban,15.670833333333333,24
STA-PT03085,2019-11-01,background,urban,6.533333333333333,24
STA-PT03085,2019-11-02,background,urban,6.883333333333334,24
STA-PT03085,2019-11-03,background,urban,6.5375000000000005,24
STA-PT03085,2019-11-04,background,urban,10.675,24
STA-PT03085,2019-11-05,background,urban,16.741666666666667,24
STA-PT03085,2019-11-06,background,urban,18.4125,24
STA-PT03085,2019-11-07,background,urban,10.475,24
STA-PT03085,2019-11-08,background,urban,24.816666666666666,24
STA-PT03085,2019-11-09,background,urban,23.2375,24
STA-PT03085,2019-11-10,background,urban,6.229166666666667,24
STA-PT03085,2019-11-11,background,urban,9.270833333333334,24
STA-PT03085,2019-11-12,background,urban,18.083333333333332,24
STA-PT03085,2019-11-13,background,urban,13.455555555555556,18
STA-PT03085,2019-11-14,background,urban,8.345833333333333,24
STA-PT03085,2019-11-15,background,urban,19.2625,24
STA-PT03085,2019-11-16,background,urban,24.066666666666666,24
STA-PT03085,2019-11-17,background,urban,14.7875,24
STA-PT03085,2019-11-18,background,urban,19.008333333333333,24
STA-PT03085,2019-11-19,background,urban,49.86666666666667,24
STA-PT03085,2019-11-20,background,urban,31.179166666666667,24
STA-PT03085,2019-11-21,background,urban,45.125,24
STA-PT03085,2019-11-22,background,urban,12.983333333333334,24
STA-PT03085,2019-11-23,background,urban,19.566666666666666,24
STA-PT03085,2019-11-24,background,urban,27.545833333333334,24
STA-PT03085,2019-11-25,background,urban,22.9125,24
STA-PT03085,2019-11-26,background,urban,16.0125,24
STA-PT03085,2019-11-27,background,urban,33.8125,24
STA-PT03085,2019-11-28,background,urban,30.1125,24
STA-PT03085,2019-11-29,background,urban,29.591666666666665,24
STA-PT03085,2019-11-30,background,urban,21.208333333333332,24
STA-PT03085,2019-12-01,background,urban,5.729166666666667,24
STA-PT03085,2019-12-02,background,urban,12.3375,24
STA-PT03085,2019-12-03,background,urban,20.175,24
STA-PT03085,2019-12-04,background,urban,31,24
STA-PT03085,2019-12-05,background,urban,27.0375,24
STA-PT03085,2019-12-06,background,urban,25.945833333333333,24
STA-PT03085,2019-12-07,background,urban,24.458333333333332,24
STA-PT03085,2019-12-08,background,urban,26.920833333333334,24
STA-PT03085,2019-12-09,background,urban,18.958333333333332,24
STA-PT03085,2019-12-10,background,urban,38.53333333333333,24
STA-PT03085,2019-12-11,background,urban,36.516666666666666,24
STA-PT03085,2019-12-12,background,urban,20.170833333333334,24
STA-PT03085,2019-12-13,background,urban,15.295833333333334,24
STA-PT03085,2019-12-14,background,urban,31.945833333333333,24
STA-PT03085,2019-12-15,background,urban,23.4625,24
STA-PT03085,2019-12-16,background,urban,21.141666666666666,24
STA-PT03085,2019-12-17,background,urban,37.0375,24
STA-PT03085,2019-12-18,background,urban,13.4875,24
STA-PT03085,2019-12-19,background,urban,10.795833333333333,24
STA-PT03085,2019-12-20,background,urban,9.704166666666667,24
STA-PT03085,2019-12-21,background,urban,5.941666666666666,24
STA-PT03085,2019-12-22,background,urban,12.654166666666667,24
STA-PT03085,2019-12-23,background,urban,34.45,24
STA-PT03085,2019-12-24,background,urban,20.666666666666668,24
STA-PT03085,2019-12-25,background,urban,20.870833333333334,24
STA-PT03085,2019-12-26,background,urban,21.35,24
STA-PT03085,2019-12-27,background,urban,31.5875,24
STA-PT03085,2019-12-28,background,urban,25.416666666666668,24
STA-PT03085,2019-12-29,background,urban,22.7,24
STA-PT03085,2019-12-30,background,urban,31.545833333333334,24
STA-PT03085,2019-12-31,background,urban,29.9875,24
STA-PT03085,2020-01-01,background,urban,27.866666666666667,24
STA-PT03085,2020-01-02,background,urban,36.2625,24
STA-PT03085,2020-01-03,background,urban,39.37916666666667,24
STA-PT03085,2020-01-04,background,urban,28.5875,24
STA-PT03085,2020-01-05,background,urban,19.3625,24
STA-PT03085,2020-01-06,background,urban,36.15416666666667,24
STA-PT03085,2020-01-07,background,urban,34.37083333333333,24
STA-PT03085,2020-01-08,background,urban,13.716666666666667,24
STA-PT03085,2020-01-09,background,urban,18.620833333333334,24
STA-PT03085,2020-01-10,background,urban,25.275,24
STA-PT03085,2020-01-11,background,urban,25.5375,24
STA-PT03085,2020-01-12,background,urban,29.45,24
STA-PT03085,2020-01-13,background,urban,50.30416666666667,24
STA-PT03085,2020-01-14,background,urban,33.55416666666667,24
STA-PT03085,2020-01-15,background,urban,14.958333333333334,24
STA-PT03085,2020-01-16,background,urban,25.895833333333336,24
STA-PT03085,2020-01-17,background,urban,46.25,24
STA-PT03085,2020-01-18,background,urban,10.129166666666666,24
STA-PT03085,2020-01-19,background,urban,4.983333333333333,24
STA-PT03085,2020-01-20,background,urban,8.6875,24
STA-PT03085,2020-01-21,background,urban,20.05,24
STA-PT03085,2020-01-22,background,urban,19.683333333333334,24
STA-PT03085,2020-01-23,background,urban,29.283333333333335,24
STA-PT03085,2020-01-24,background,urban,33.00833333333333,24
STA-PT03085,2020-01-25,background,urban,17.75,24
STA-PT03085,2020-01-26,background,urban,30.004166666666666,24
STA-PT03085,2020-01-27,background,urban,24.8625,24
STA-PT03085,2020-01-28,background,urban,23.366666666666667,24
STA-PT03085,2020-01-29,background,urban,26.729166666666668,24
STA-PT03085,2020-01-30,background,urban,32.954166666666666,24
STA-PT03085,2020-01-31,background,urban,21.370833333333334,24
STA-PT03085,2020-02-01,background,urban,24.683333333333334,24
STA-PT03085,2020-02-02,background,urban,24.520833333333336,24
STA-PT03085,2020-02-03,background,urban,33.92916666666667,24
STA-PT03085,2020-02-04,background,urban,31.8625,24
STA-PT03085,2020-02-05,background,urban,30.2,24
STA-PT03085,2020-02-08,background,urban,23.0125,24
STA-PT03085,2020-02-09,background,urban,23.825,24
STA-PT03085,2020-02-10,background,urban,33.80833333333334,24
STA-PT03085,2020-02-11,background,urban,16.608333333333334,24
STA-PT03085,2020-02-12,background,urban,31.429166666666667,24
STA-PT03085,2020-02-13,background,urban,31.7625,24
STA-PT03085,2020-02-14,background,urban,26.708333333333332,24
STA-PT03085,2020-02-15,background,urban,26.966666666666665,24
STA-PT03085,2020-02-16,background,urban,28.25,24
STA-PT03085,2020-02-17,background,urban,18.408333333333335,24
STA-PT03085,2020-02-18,background,urban,8.9,24
STA-PT03085,2020-02-19,background,urban,24.833333333333332,24
STA-PT03085,2020-02-20,background,urban,31.3875,24
STA-PT03085,2020-02-21,background,urban,33.670833333333334,24
STA-PT03085,2020-02-22,background,urban,26.5,24
STA-PT03085,2020-02-23,background,urban,26.245833333333334,24
STA-PT03085,2020-02-24,background,urban,25.6375,24
STA-PT03085,2020-02-25,background,urban,8.083333333333334,24
STA-PT03085,2020-02-26,background,urban,16.154166666666665,24
STA-PT03085,2020-02-27,background,urban,24.170833333333334,24
STA-PT03085,2020-02-28,background,urban,27,24
STA-PT03085,2020-02-29,background,urban,12.408333333333333,24
STA-PT03085,2020-03-01,background,urban,8.4125,24
STA-PT03085,2020-03-02,background,urban,11.820833333333333,24
STA-PT03085,2020-03-03,background,urban,17.791666666666668,24
STA-PT03085,2020-03-04,background,urban,14.7875,24
STA-PT03085,2020-03-05,background,urban,9.016666666666667,24
STA-PT03085,2020-03-06,background,urban,9.633333333333333,24
STA-PT03085,2020-03-07,background,urban,9.5125,24
STA-PT03085,2020-03-08,background,urban,7.545833333333333,24
STA-PT03085,2020-03-09,background,urban,10.1,22
STA-PT03085,2020-03-10,background,urban,18.808333333333334,24
